sample_id,xi,E_true,alpha_true,u_true_disp_y_tip,u_hat_disp_y_tip,status
467,-4.8596649426598848e-01,1.9684535323363669e+11,9.5140335057340109e-01,-1.9907941837071491e-06,-2.0119219317775845e-06,"ok"
468,-2.2742246971926916e-01,2.0219462910150833e+11,9.7725775302807316e-01,-1.9381255874535521e-06,-1.9807572197085796e-06,"ok"
469,-4.5188676117557969e-01,1.9755046291127725e+11,9.5481132388244205e-01,-1.9836885144770712e-06,-1.9938522393357276e-06,"ok"
470,-7.9783608317651977e-01,1.9039277143907782e+11,9.2021639168234814e-01,-2.0582639842096585e-06,-1.9642856766985804e-06,"ok"
471,-4.8910216642022741e-01,1.9678047617676550e+11,9.5108978335797734e-01,-1.9914505337165352e-06,-2.0666703063871645e-06,"ok"
472,9.1942316871370044e-01,2.2592286536068646e+11,1.0919423168713700e+00,-1.7345680512801508e-06,-1.6565456809575301e-06,"ok"
473,-8.0878778448193356e-01,1.9016618073906879e+11,9.1912122155180664e-01,-2.0607164890433130e-06,-2.0438856196492080e-06,"ok"
474,-1.1382909877625307e+00,1.8334875946319324e+11,8.8617090122374687e-01,-2.1373397096025363e-06,-2.1055032394037743e-06,"ok"
475,-1.5146559520739806e+00,1.7556176835158936e+11,8.4853440479260200e-01,-2.2321407900336964e-06,-2.2829612307606857e-06,"ok"
476,-2.4253649638966804e-01,2.0188191988969775e+11,9.7574635036103308e-01,-1.9411276875178057e-06,-1.9747453527884976e-06,"ok"
477,-2.9788130814642133e-01,2.0073683573445053e+11,9.7021186918535784e-01,-1.9522006654828976e-06,-1.9364852326472147e-06,"ok"
478,-3.7717527316260796e-01,1.9909624359826566e+11,9.6228247268373923e-01,-1.9682871822457274e-06,-1.9969937877932168e-06,"ok"
479,-2.4051691921845091e+00,1.5713704941370251e+11,7.5948308078154914e-01,-2.4938649781825709e-06,-2.4739011573548086e-06,"ok"
480,-1.1417379919010189e-01,2.0453774409475681e+11,9.8858262008098985e-01,-1.9159230783608316e-06,-1.8983670071025587e-06,"ok"
481,-4.2489055335899133e-02,2.0602090144510025e+11,9.9575109446641008e-01,-1.9021302283401372e-06,-1.9135555555335825e-06,"ok"
482,6.1235855626610558e-01,2.1956969852914572e+11,1.0612358556266106e+00,-1.7847571269311005e-06,-1.7841201238458543e-06,"ok"
483,1.6824863380736494e+00,2.4171064233474380e+11,1.1682486338073650e+00,-1.6212715357623502e-06,-1.5430337350069861e-06,"ok"
484,-2.0215118059130455e-01,2.0271749207356592e+11,9.7978488194086955e-01,-1.9331266399331677e-06,-1.8766891859393310e-06,"ok"
485,-5.3273926051511877e-01,1.9587762469994220e+11,9.4672607394848818e-01,-2.0006296528652013e-06,-2.0098246706772280e-06,"ok"
486,1.2860971145977775e+00,2.3350934930102802e+11,1.1286097114597777e+00,-1.6782136795827884e-06,-1.7198037123606655e-06,"ok"
487,3.9574783957074644e-01,2.1508802280071875e+11,1.0395747839570746e+00,-1.8219451701974506e-06,-1.7998540710549282e-06,"ok"
488,-2.4365736733166185e-01,2.0185872906990793e+11,9.7563426326683389e-01,-1.9413506966650958e-06,-2.0212322494643805e-06,"ok"
489,-5.7225839490231786e-02,2.0571599738094711e+11,9.9427741605097686e-01,-1.9049494900572433e-06,-1.9413225600663176e-06,"ok"
490,1.1504718394530040e+00,2.3070326235828265e+11,1.1150471839453004e+00,-1.6986261065492943e-06,-1.6536289879693366e-06,"ok"
491,1.5881747990296216e-01,2.1018593365919229e+11,1.0158817479902962e+00,-1.8644377265682832e-06,-1.8039170846961522e-06,"ok"
492,9.2468657090101236e-01,2.2603176515194196e+11,1.0924686570901012e+00,-1.7337323541447368e-06,-1.7562435608287335e-06,"ok"
493,-7.8217298429573234e-01,1.9071684095492130e+11,9.2178270157042674e-01,-2.0547665447138514e-06,-2.0674127057933549e-06,"ok"
494,3.0476043315469398e-01,2.1320549336197061e+11,1.0304760433154694e+00,-1.8380323045549534e-06,-1.8546565305771766e-06,"ok"
495,-3.1259759893330091e-01,2.0043235567807001e+11,9.6874024010666993e-01,-1.9551662853049979e-06,-1.9526838110651591e-06,"ok"
496,-2.0512977206364724e-01,2.0265586501600314e+11,9.7948702279363531e-01,-1.9337144981078862e-06,-1.9185984889962829e-06,"ok"
497,1.2316758691090142e+00,2.3238337373186551e+11,1.1231675869109015e+00,-1.6863451890499444e-06,-1.6981014892531075e-06,"ok"
498,8.5436570516547661e-01,2.2457682643987372e+11,1.0854365705165476e+00,-1.7449644761665293e-06,-1.7227571728197705e-06,"ok"
499,-1.4347277811677899e+00,1.7721548220763843e+11,8.5652722188322106e-01,-2.2113112208175324e-06,-2.2677865709292437e-06,"ok"
500,1.2471675954851071e-01,2.0948038975505869e+11,1.0124716759548511e+00,-1.8707172770036965e-06,-1.8818614593067993e-06,"ok"
501,1.6892868132269572e+00,2.4185134416566574e+11,1.1689286813226958e+00,-1.6203283287844641e-06,-1.6076451478517880e-06,"ok"
502,3.8565060773852367e-01,2.1487911107411005e+11,1.0385650607738524e+00,-1.8237165183185767e-06,-1.8269028651004257e-06,"ok"
503,-1.9213003467234388e-01,2.0292482958262921e+11,9.8078699653276569e-01,-1.9311514766951845e-06,-1.9497806142863265e-06,"ok"
504,3.0566407223054448e-01,2.1322418965444995e+11,1.0305664072230545e+00,-1.8378711390272938e-06,-1.8798926981781731e-06,"ok"
505,2.5168780992777767e-01,2.1210742078740573e+11,1.0251687809927779e+00,-1.8475477324356528e-06,-1.8209277161290804e-06,"ok"
506,3.6994553080569775e-01,2.1455417303236987e+11,1.0369945530805698e+00,-1.8264785008323646e-06,-1.8117026711903425e-06,"ok"
507,3.6677637813412017e-01,2.1448860326359494e+11,1.0366776378134119e+00,-1.8270368604449688e-06,-1.8281878132782731e-06,"ok"
508,-2.2705463213137975e-01,2.0220223966120175e+11,9.7729453678686207e-01,-1.9380526395955827e-06,-1.9737892980796423e-06,"ok"
509,2.7134087362373449e-01,2.1251404267527505e+11,1.0271340873623733e+00,-1.8440126561746241e-06,-1.8677855846565470e-06,"ok"
510,-1.0147067390031788e+00,1.8590571757002423e+11,8.9852932609968217e-01,-2.1079426142994028e-06,-2.0326747346621266e-06,"ok"
511,3.0723906257856329e-02,2.0753567762047504e+11,1.0030723906257857e+00,-1.8882468248445711e-06,-1.8819722869369241e-06,"ok"
512,-4.3791589355417204e-01,1.9783952016236417e+11,9.5620841064458273e-01,-1.9807902080813497e-06,-1.9613217993463303e-06,"ok"
513,1.2864511676093618e-01,2.0956166746578378e+11,1.0128645116760937e+00,-1.8699917262903664e-06,-1.8698489499991906e-06,"ok"
514,1.4815232346097036e+00,2.3755271572407477e+11,1.1481523234609703e+00,-1.6496489341852691e-06,-1.6262007624316347e-06,"ok"
515,2.2413793660729873e+00,2.5327413908405011e+11,1.2241379366072986e+00,-1.5472506815180052e-06,-1.5202555283077102e-06,"ok"
516,1.0690835257798133e-01,2.0911193381483844e+11,1.0106908352577981e+00,-1.8740134872259707e-06,-1.8227152299034604e-06,"ok"
517,-6.8777207535540175e-01,1.9266999576089673e+11,9.3122279246445983e-01,-2.0339367464024391e-06,-2.0669669579982111e-06,"ok"
518,8.3311645536935564e-01,2.2413717946159198e+11,1.0833116455369356e+00,-1.7483872387841561e-06,-1.7405687465543975e-06,"ok"
519,-4.0538211456664364e-01,1.9851264404961615e+11,9.5946178854333564e-01,-1.9740736726576928e-06,-1.9119161612936044e-06,"ok"
520,-1.1399844842173126e+00,1.8331372102154379e+11,8.8600155157826865e-01,-2.1377482390476753e-06,-2.1269019704998715e-06,"ok"
521,-9.6396190368914292e-01,1.8695562821267163e+11,9.0360380963108566e-01,-2.0961047712415134e-06,-2.0679950463429064e-06,"ok"
522,-1.0376804026698637e-01,2.0475303924687604e+11,9.8962319597330128e-01,-1.9139085102238244e-06,-1.9369793970737930e-06,"ok"
523,-1.5105457318018436e-01,2.0377468088090198e+11,9.8489454268198151e-01,-1.9230975242630429e-06,-1.9343877478787482e-06,"ok"
524,-5.5112848562402983e-01,1.9549715163243881e+11,9.4488715143759694e-01,-2.0045232425903772e-06,-2.0199546207679220e-06,"ok"
525,5.3799121044909559e-01,2.1803103814419177e+11,1.0537991210449096e+00,-1.7973522836180856e-06,-1.7724294343837277e-06,"ok"
526,-6.5194024553891716e-01,1.9341135631979980e+11,9.3480597544610833e-01,-2.0261405108968387e-06,-2.0349613020547268e-06,"ok"
527,7.3297011421470126e-01,2.2206515166310217e+11,1.0732970114214702e+00,-1.7647009509287662e-06,-1.7488424671542956e-06,"ok"
528,3.9979584746267038e-01,2.1517177608400266e+11,1.0399795847462672e+00,-1.8212359977571916e-06,-1.7361537007242803e-06,"ok"
529,-6.4409414699012635e-01,1.9357369209877429e+11,9.3559058530098738e-01,-2.0244413383828821e-06,-2.0335192118204188e-06,"ok"
530,-1.0851775998797983e+00,1.8444767545848697e+11,8.9148224001202014e-01,-2.1246057090968474e-06,-2.1330995222517146e-06,"ok"
531,2.9437150092160738e+00,2.6780546354068057e+11,1.2943715009216075e+00,-1.4632957040033870e-06,-1.4484425054249593e-06,"ok"
532,-1.5829890371300241e+00,1.7414795682177979e+11,8.4170109628699752e-01,-2.2502623140654864e-06,-2.2901517911753522e-06,"ok"
533,7.6060466918914993e-01,2.2263691060552350e+11,1.0760604669189149e+00,-1.7601689820486011e-06,-1.7902936107903558e-06,"ok"
534,-1.0298044600225087e+00,1.8559334572213431e+11,8.9701955399774924e-01,-2.1114904889590643e-06,-2.0774413334189481e-06,"ok"
535,-2.0584380900363256e-01,2.0264109159171484e+11,9.7941561909963670e-01,-1.9338554743734546e-06,-1.9847870177859676e-06,"ok"
536,7.8630765245209244e-01,2.2316870532923380e+11,1.0786307652452092e+00,-1.7559746279338150e-06,-1.7276059118863375e-06,"ok"
537,-7.1181431640264317e-02,2.0542725617936295e+11,9.9288185683597363e-01,-1.9076270189094361e-06,-1.9485680013862048e-06,"ok"
538,2.1897874808198647e+00,2.5220670297816299e+11,1.2189787480819865e+00,-1.5537992435592240e-06,-1.5570469483306384e-06,"ok"
539,2.5366213293563666e-01,2.1214826953043832e+11,1.0253662132935637e+00,-1.8471919906494325e-06,-1.8539368222969749e-06,"ok"
540,1.0976561571324384e+00,2.2961050589107016e+11,1.1097656157132438e+00,-1.7067101646192399e-06,-1.7017413627057280e-06,"ok"
541,-8.6946526539226632e-01,1.8891076365903400e+11,9.1305347346077326e-01,-2.0744110961056644e-06,-2.0775602734035214e-06,"ok"
542,-1.0437569149619812e+00,1.8530466942943661e+11,8.9562430850380192e-01,-2.1147798677451632e-06,-2.1455691344874839e-06,"ok"
543,-5.6526042328671777e-01,1.9520476184219781e+11,9.4347395767132824e-01,-2.0075257417361660e-06,-2.0303290943487732e-06,"ok"
544,-3.8712363116303883e-01,1.9889041207123672e+11,9.6128763688369612e-01,-1.9703241610595925e-06,-1.9326561611697850e-06,"ok"
545,-5.8172040931032443e-01,1.9486420473136938e+11,9.4182795906896755e-01,-2.0110342217399987e-06,-1.9433628124674958e-06,"ok"
546,8.6529171876272015e-01,2.2480288566120068e+11,1.0865291718762720e+00,-1.7432097597609918e-06,-1.8158041256937012e-06,"ok"
547,-7.1543742796560794e-01,1.9209759961539157e+11,9.2845625720343916e-01,-2.0399972987328666e-06,-2.0683380809530478e-06,"ok"
548,-1.2549367697200347e+00,1.8093535823449249e+11,8.7450632302799658e-01,-2.1658485557096329e-06,-2.1942199354317459e-06,"ok"
549,-6.5024004433397065e-01,1.9344653348273013e+11,9.3497599556660282e-01,-2.0257720686518698e-06,-2.0427887220627653e-06,"ok"
550,-3.2469195897036990e-01,2.0018212336890305e+11,9.6753080410296299e-01,-1.9576102886371951e-06,-1.9910859219368222e-06,"ok"
551,-8.3558160685263705e-01,1.8961181655421893e+11,9.1644183931473622e-01,-2.0667413636459290e-06,-2.0547566751041125e-06,"ok"
552,-6.6830040145422574e-03,2.0676172864693912e+11,9.9933169959854573e-01,-1.8953148963933796e-06,-1.8956669321763669e-06,"ok"
553,1.5827161960866822e+00,2.3964639809703345e+11,1.1582716196086682e+00,-1.6352366963165440e-06,-1.6764049839017669e-06,"ok"
554,-7.2210029245557739e-01,1.9195974494909412e+11,9.2778997075444236e-01,-2.0414623097689880e-06,-2.0755463583673740e-06,"ok"
555,-2.7014717225078300e-01,2.0131065500613129e+11,9.7298528277492169e-01,-1.9466360799258928e-06,-1.8593992688547194e-06,"ok"
556,-7.7718420095090046e-01,1.9082005888232587e+11,9.2228157990490989e-01,-2.0536550853372762e-06,-2.0269940223661291e-06,"ok"
557,-1.1321197158280445e+00,1.8347644307951776e+11,8.8678802841719551e-01,-2.1358523074066534e-06,-2.1564973377005348e-06,"ok"
558,-8.8415224659452052e-01,1.8860689001795938e+11,9.1158477534054805e-01,-2.0777532796971431e-06,-2.0459101463510307e-06,"ok"
559,-1.4119394255191349e+00,1.7768697328600909e+11,8.5880605744808647e-01,-2.2054435227295785e-06,-2.2002209076752587e-06,"ok"
560,1.8855524517379565e+00,2.4591208022645831e+11,1.1885552451737955e+00,-1.5935719137814145e-06,-1.5797514888685744e-06,"ok"
561,-6.9663840256725096e-01,1.9248655145088358e+11,9.3033615974327488e-01,-2.0358751370096187e-06,-2.0062242764592599e-06,"ok"
562,-1.3288286524608481e-01,2.0415065351805850e+11,9.8671171347539155e-01,-1.9195558650221581e-06,-1.9570378359690194e-06,"ok"
563,-8.7301122815673116e-01,1.8883739768943723e+11,9.1269887718432685e-01,-2.0752170338242337e-06,-2.0953519716532537e-06,"ok"
564,-1.2457960470319056e+00,1.8112447978690988e+11,8.7542039529680948e-01,-2.1635870798326336e-06,-2.1305731592402581e-06,"ok"
565,7.3719729800753475e-01,2.2215261209577588e+11,1.0737197298007535e+00,-1.7640061965054339e-06,-1.7371213343702311e-06,"ok"
566,7.5543995460033075e-01,2.2253005266068085e+11,1.0755439954600330e+00,-1.7610142073959249e-06,-1.7318382902472968e-06,"ok"
567,-1.5495981748766943e+00,1.7483881376180121e+11,8.4504018251233060e-01,-2.2413706423418221e-06,-2.1818218363180715e-06,"ok"
568,-1.6496673964849617e+00,1.7276838156672614e+11,8.3503326035150383e-01,-2.2682309155922617e-06,-2.2266413695665503e-06,"ok"
569,1.5621368873707650e-01,2.1013206121997012e+11,1.0156213688737077e+00,-1.8649157203029043e-06,-1.8545481513043716e-06,"ok"
570,6.3108591265301273e-01,2.1995716753279083e+11,1.0631085912653013e+00,-1.7816131599783142e-06,-1.7744122237724363e-06,"ok"
571,4.6078502349301603e-01,2.1643364213607050e+11,1.0460785023493016e+00,-1.8106177045317299e-06,-1.8758201624204631e-06,"ok"
572,1.2425188436932530e-01,2.0947077148760135e+11,1.0124251884369326e+00,-1.8708031747110649e-06,-1.8890983955218088e-06,"ok"
573,8.4236490403879993e-01,2.2432852986456277e+11,1.0842364904038799e+00,-1.7468958787552597e-06,-1.7533453837732564e-06,"ok"
574,-2.2572238866722544e-01,2.0222980377847510e+11,9.7742776113327745e-01,-1.9377884811609790e-06,-2.0101906599680006e-06,"ok"
575,4.3511256078663324e-01,2.1590247888267545e+11,1.0435112560786632e+00,-1.8150721859942606e-06,-1.8375754159880280e-06,"ok"
576,-6.0784928113172243e-01,1.9432359837338467e+11,9.3921507188682785e-01,-2.0166288993683892e-06,-2.0059646863863465e-06,"ok"
577,9.7028119618081032e-01,2.2697511794898096e+11,1.0970281196180809e+00,-1.7265266248172099e-06,-1.7212607060651213e-06,"ok"
578,3.8357194314079529e-01,2.1483610350358307e+11,1.0383571943140797e+00,-1.8240816041513127e-06,-1.8794913104331820e-06,"ok"
579,-9.3626678913351091e-01,1.8752864013282767e+11,9.0637332108664892e-01,-2.0896999201314250e-06,-2.1170969431286398e-06,"ok"
580,6.1422035375842052e-02,2.0817082191192618e+11,1.0061422035375842e+00,-1.8824856466840052e-06,-1.8817909585098481e-06,"ok"
581,4.4821322720853590e-01,2.1617353167094461e+11,1.0448213227208536e+00,-1.8127963274658221e-06,-1.8099507240374649e-06,"ok"
582,-6.4816722980475139e-01,1.9348942001533969e+11,9.3518327701952486e-01,-2.0253230604418002e-06,-2.0450933240927768e-06,"ok"
583,6.9157459039569569e-01,2.2120867827528696e+11,1.0691574590395696e+00,-1.7715335011392689e-06,-1.8108166892301183e-06,"ok"
584,-1.7345431153815627e-01,2.0331123029427554e+11,9.8265456884618441e-01,-1.9274812500078115e-06,-1.9429502831829206e-06,"ok"
585,-1.2841148723296889e+00,1.8033166329149875e+11,8.7158851276703120e-01,2.1017670273356499e-07,3.1796753650481723e-07,"ok"
586,-1.0860490559399338e+00,1.8442964503260278e+11,8.9139509440600673e-01,-3.0883286939039163e-07,-2.6092536548133792e-07,"ok"
587,-7.8732297153849340e-01,1.9061028771886856e+11,9.2126770284615056e-01,-2.0559151816870538e-06,-2.0885599900578821e-06,"ok"
588,-3.6479081745699159e-02,2.0614524779868149e+11,9.9635209182543005e-01,-1.9009828676281201e-06,-1.8764483381554811e-06,"ok"
589,1.3553225371042241e+00,2.3494162329268640e+11,1.1355322537104224e+00,-1.6679827900026974e-06,-1.6442168725900180e-06,"ok"
590,1.2034632347879923e+00,2.3179965432776355e+11,1.1203463234787991e+00,-1.6905917545199310e-06,-1.7286318554752919e-06,"ok"
591,-5.7255562372227320e-01,1.9505382414518616e+11,9.4274443762777260e-01,-2.0090792171050146e-06,-1.9314164568893310e-06,"ok"
592,1.2730112050136388e+00,2.3323860183173218e+11,1.1273011205013639e+00,-1.6801617795262167e-06,-1.6776484022925888e-06,"ok"
593,-1.6110926133033499e+00,1.7356649383075369e+11,8.3889073866966501e-01,-2.2578008903675253e-06,-2.2916931407274477e-06,"ok"
594,1.1815610198405462e+00,2.3134649750050092e+11,1.1181561019840547e+00,-1.6939032513656652e-06,-1.6697223952860033e-06,"ok"
595,-5.7096204362236624e-01,1.9508679531745325e+11,9.4290379563776339e-01,-2.0087396672364043e-06,-2.0104668739084573e-06,"ok"
596,1.0545728131480372e+00,2.2871911150403290e+11,1.1054572813148038e+00,-1.7133617813182844e-06,-1.7044660749805354e-06,"ok"
597,7.9033375236900905e-01,2.2325200533651480e+11,1.0790333752369010e+00,-1.7553194369583392e-06,-1.8022294177098100e-06,"ok"
598,-1.0155471797766096e+00,1.8588832885042194e+11,8.9844528202233898e-01,-2.1081397994695868e-06,-2.1616667444855045e-06,"ok"
599,-6.8332896035940782e-02,2.0548619238101639e+11,9.9316671039640592e-01,-1.9070798858428932e-06,-1.8529409537675142e-06,"ok"
600,1.1781948864395846e-01,2.0933768522004349e+11,1.0117819488643958e+00,-1.8719925363383270e-06,-1.9037744324773065e-06,"ok"
601,-6.6524844062382860e-01,1.9313600976349298e+11,9.3347515593761710e-01,-2.0290291012401622e-06,-1.9800352106197860e-06,"ok"
602,1.7788569834665702e+00,2.4370455098792334e+11,1.1778856983466570e+00,-1.6080068374585394e-06,-1.5769332083261539e-06,"ok"
603,-5.1667712824938761e-02,2.0583099502165201e+11,9.9483322871750612e-01,-1.9038851960329383e-06,-1.9433294009446984e-06,"ok"
604,8.9934820046705799e-01,2.2550751426766342e+11,1.0899348200467058e+00,-1.7377628660490020e-06,-1.7028227680471201e-06,"ok"
605,-4.5133641201401892e-01,1.9756184963542996e+11,9.5486635879859816e-01,-1.9835741821246584e-06,-1.9725989316915825e-06,"ok"
606,7.6756698259893541e-01,2.2278096086997198e+11,1.0767566982598935e+00,-1.7590308560354150e-06,-1.7953786174338035e-06,"ok"
607,-1.1948530018784942e+00,1.8217849139113397e+11,8.8051469981215069e-01,-2.1510694336949368e-06,-2.1546013371234311e-06,"ok"
608,1.7168927057417777e-01,2.1045225100817975e+11,1.0171689270574178e+00,-1.8620783689968343e-06,-1.8985153413613466e-06,"ok"
609,-2.2264685290229878e+00,1.6083436613451437e+11,7.7735314709770120e-01,-2.4365351368953526e-06,-2.4161419119701383e-06,"ok"
610,-1.2423119692548388e+00,1.8119656535611737e+11,8.7576880307451610e-01,-2.1627263383108629e-06,-2.1956063612292108e-06,"ok"
611,-7.5186557261786624e-01,1.9134390130253635e+11,9.2481344273821342e-01,-2.0480327914279322e-06,-2.0246728233691209e-06,"ok"
612,-8.1898366105161791e-01,1.8995522805284204e+11,9.1810163389483823e-01,-2.0630049950391355e-06,-2.0945256013541238e-06,"ok"
613,4.9978628193290763e-02,2.0793405781731918e+11,1.0049978628193290e+00,-1.8846291387722625e-06,-1.8615131870788820e-06,"ok"
614,-4.2617461885191221e-01,1.9808244713595395e+11,9.5738253811480889e-01,-1.9783609803612061e-06,-1.8613337035446924e-06,"ok"
615,-1.4654840147983210e+00,1.7657913573382275e+11,8.5345159852016794e-01,-2.2192802262841543e-06,-2.1613839099133511e-06,"ok"
616,-3.0937051583565067e-01,2.0049912402736038e+11,9.6906294841643492e-01,-1.9545151940576545e-06,-1.9554947093071286e-06,"ok"
617,-4.3329474940521562e-01,1.9793513163480609e+11,9.5667052505947847e-01,-1.9798333983017406e-06,-1.9812324557475446e-06,"ok"
618,-5.2288630765875599e-01,1.9608148229454034e+11,9.4771136923412447e-01,-1.9985496831270680e-06,-1.9758500832495815e-06,"ok"
619,-1.3426412109146235e+00,1.7912075334617645e+11,8.6573587890853776e-01,-2.1877899516764584e-06,-2.1594105604846424e-06,"ok"
620,2.0527386140891421e-01,2.1114711619255045e+11,1.0205273861408914e+00,-1.8559504452390363e-06,-1.8915099857437416e-06,"ok"
621,-2.6405869135638915e-02,2.0635366256758362e+11,9.9735941308643605e-01,-1.8990628973183268e-06,-1.9291839836835409e-06,"ok"
622,6.3713222469669512e-02,2.0821822657289746e+11,1.0063713222469670e+00,2.1731165440791870e-08,-1.9586448083967638e-09,"ok"
623,-1.3570437009657721e+00,1.7882276582701819e+11,8.6429562990342290e-01,-2.1914356513613745e-06,-2.1758364223218638e-06,"ok"
624,4.1367043582390933e-02,2.0775588413171967e+11,1.0041367043582390e+00,-1.8862454170456504e-06,-1.8639008453929238e-06,"ok"
625,-1.8885418473797683e-02,2.0650926069177713e+11,9.9811145815262026e-01,-1.8976320141507462e-06,-1.9124954355144852e-06,"ok"
626,2.7682983579853510e-01,2.1262760930267169e+11,1.0276829835798535e+00,-1.8430277497486714e-06,-1.8648803288031288e-06,"ok"
627,1.7417097926734186e+00,2.4293597561041302e+11,1.1741709792673418e+00,-1.6130940809516836e-06,-1.6340640242559468e-06,"ok"
628,4.1583841658886095e-02,2.0776036968392236e+11,1.0041583841658888e+00,-1.8862046929531873e-06,-1.8609891548488072e-06,"ok"
629,-2.8928601771370793e-01,2.0091467229350339e+11,9.7107139822862920e-01,-1.9504727048305517e-06,-2.0027425568012382e-06,"ok"
630,1.2461661463563090e+00,2.3268317756811203e+11,1.1246166146356309e+00,-1.6841723944234840e-06,-1.6731934301276627e-06,"ok"
631,8.5576005937398669e-01,2.2460567562844778e+11,1.0855760059373987e+00,-1.7447403464324823e-06,-1.8211977911442774e-06,"ok"
632,1.5630593217211466e-01,2.1013396973664105e+11,1.0156305932172114e+00,-1.8648987824208337e-06,-1.7859952206810384e-06,"ok"
633,-1.6230219514456692e+00,1.7331967582458911e+11,8.3769780485543310e-01,-2.2610161393595471e-06,-2.2739006091878604e-06,"ok"
634,1.4644356138380032e+00,2.3719917285030829e+11,1.1464435613838004e+00,5.9191017787283176e-08,1.1131870725124684e-07,"ok"
635,-9.0173184225334227e-02,2.0503431681837784e+11,9.9098268157746661e-01,-1.9112829032145146e-06,-1.9305734216169028e-06,"ok"
636,7.4127345531503119e-01,2.2223694779046799e+11,1.0741273455315030e+00,-1.7633367817746303e-06,-1.7073847258903717e-06,"ok"
637,-9.2625026570886809e-02,2.0498358820024835e+11,9.9073749734291128e-01,-1.9117559007924880e-06,-1.9333093047213693e-06,"ok"
638,1.7193558769325334e+00,2.4247347309373413e+11,1.1719355876932533e+00,-1.6161709539131799e-06,-1.6408598975915296e-06,"ok"
639,-2.1886286038701575e-01,2.0237172741859265e+11,9.7811371396129843e-01,-1.9364295067614706e-06,-1.9081429360944572e-06,"ok"
640,-1.8590374682042035e-01,2.0305365147828549e+11,9.8140962531795795e-01,-1.9299263098965848e-06,-1.9419393753549629e-06,"ok"
641,-3.6017118650379670e-01,1.9944805815123645e+11,9.6398288134962040e-01,-1.9648152403261666e-06,-1.9673271468760076e-06,"ok"
642,7.6002612628434063e-01,2.2262494055282300e+11,1.0760026126284341e+00,-1.7602636224624801e-06,-1.8000149967670424e-06,"ok"
643,4.6626041748949509e-01,2.1654692803785767e+11,1.0466260417489495e+00,-1.8096704850919482e-06,-1.8264132166296774e-06,"ok"
644,5.3757331995884827e-01,2.1802239198994858e+11,1.0537573319958848e+00,-1.7974235615495208e-06,-1.8007530683966200e-06,"ok"
645,1.0121114496386241e+00,2.2784058589302313e+11,1.1012111449638624e+00,-1.7199682961311951e-06,-1.7093386599493590e-06,"ok"
646,-6.7182143068236577e-01,1.9300001459918185e+11,9.3281785693176344e-01,-2.0304588324596162e-06,-2.0359584251955959e-06,"ok"
647,-8.7868778976322492e-01,1.8871994962979889e+11,9.1213122102367761e-01,-2.0765085253392996e-06,-2.0349007740375086e-06,"ok"
648,-9.5999143420318234e-01,1.8703777722633615e+11,9.0400085657968177e-01,-2.0951841393692259e-06,-2.0831539130759249e-06,"ok"
649,-2.0097614782633852e-01,2.0274180350147305e+11,9.7990238521736617e-01,-1.9328948324365502e-06,-1.9052573166169567e-06,"ok"
650,-4.8426053734303010e-01,1.9688064948237271e+11,9.5157394626569702e-01,-1.9904372793317365e-06,-2.0770457264269951e-06,"ok"
651,1.2728126376262889e+00,2.3323449347248792e+11,1.1272812637626288e+00,-1.6801913750914073e-06,-1.6825822721206540e-06,"ok"
652,1.5881765082966428e+00,2.3975937195665753e+11,1.1588176508296641e+00,-1.6344661779447939e-06,-1.6283317637111782e-06,"ok"
653,8.6399196608855888e-01,2.2477599377837228e+11,1.0863991966088560e+00,-1.7434183149165397e-06,-1.7927575171248272e-06,"ok"
654,1.3891748609867541e-01,2.0977420278738159e+11,1.0138917486098675e+00,-1.7361801286889659e-08,-5.2054383233031771e-08,"ok"
655,1.3861064771805893e+00,2.3557854301286639e+11,1.1386106477180589e+00,-1.6634731639721520e-06,-1.6538755344325830e-06,"ok"
656,-9.0436694343968982e-01,1.8818864794023282e+11,9.0956330565603105e-01,-2.0823710069463893e-06,-2.1011128849717999e-06,"ok"
657,1.9742947993182025e-01,2.1098481593978937e+11,1.0197429479931821e+00,-1.8573781367295470e-06,-1.8896861611157364e-06,"ok"
658,4.7982864064031461e-01,2.1682765457484811e+11,1.0479828640640314e+00,-1.8073275066136195e-06,-1.8010635578552194e-06,"ok"
659,-1.1625866120437045e+00,1.8284608299681577e+11,8.8374133879562966e-01,-2.4001953059013467e-07,-1.6373473429775142e-07,"ok"
660,6.4515935955874948e-01,2.2024834714927054e+11,1.0645159359558749e+00,-1.7792577759625791e-06,-1.7461972188330922e-06,"ok"
661,2.8103522799175251e-01,2.1271461886714935e+11,1.0281035227991753e+00,-1.8422738709436398e-06,-1.8441718051382931e-06,"ok"
662,-9.5799423681568563e-01,1.8707909924028345e+11,9.0420057631843131e-01,-2.0947213552892661e-06,-2.1023466644195808e-06,"ok"
663,-6.8793466204646569e-01,1.9266663184225864e+11,9.3120653379535345e-01,-2.0339722585073874e-06,-2.0274327508066759e-06,"ok"
664,2.3494700782422687e-01,2.1176105359188324e+11,1.0234947007824227e+00,-1.8505696758689738e-06,-1.8371216810652399e-06,"ok"
665,-1.3628167368654287e+00,1.7870332171425427e+11,8.6371832631345713e-01,-2.1929003923906892e-06,-2.2123726419955559e-06,"ok"
666,1.2190685881940737e+00,2.3212252908973538e+11,1.1219068588194074e+00,-1.6882401972988597e-06,-1.6541541080810201e-06,"ok"
