kind,sample_id,alpha,status,seconds,u_0,max_rel_dev,spurious
grid,,0.7969849246231155,ok,0.005042099997808691,-2.376517043380323e-06,2.1760371282653068e-14,False
grid,,0.8060301507537688,ok,0.004767999998875894,-2.3498478995020302e-06,4.6629367034256575e-15,False
grid,,0.8150753768844221,ok,0.004559499997412786,-2.323770672504004e-06,5.839773109528323e-14,False
grid,,0.8241206030150754,ok,0.004668399997171946,-2.2982658724398358e-06,1.4876988529977098e-14,False
grid,,0.8331658291457287,ok,0.0045409000013023615,-2.2733148557306456e-06,3.6193270602780103e-14,False
grid,,0.842211055276382,ok,0.004961099999491125,-2.248899779714313e-06,2.2648549702353193e-14,False
grid,,0.8512562814070352,ok,0.005094699998153374,-2.225003560095285e-06,3.68594044175552e-14,False
grid,,0.8603015075376885,ok,0.005832800001371652,-2.2016098310754672e-06,1.9539925233402755e-14,False
grid,,0.8693467336683416,ok,0.005165299997315742,-2.178702907977647e-06,1.4432899320127035e-14,False
grid,,0.8783919597989949,ok,0.006625999994867016,-2.1562677521747403e-06,4.551914400963142e-14,False
grid,,0.8874371859296482,ok,0.006241600000066683,-2.13428993816604e-06,1.27675647831893e-14,False
grid,,0.8964824120603014,ok,0.0057304000001749955,-2.1127556226465327e-06,3.708144902248023e-14,False
grid,,0.9055276381909547,ok,0.005065199999080505,-2.091651515428079e-06,3.2862601528904634e-14,False
grid,,0.914572864321608,ok,0.005018000003474299,-2.0709648520885867e-06,1.2434497875801753e-14,False
grid,,0.9236180904522613,ok,0.004880400003457908,-2.0506833682270094e-06,8.215650382226158e-15,False
grid,,0.9326633165829146,ok,0.005483900000399444,-2.0307952752162136e-06,4.884981308350689e-15,False
grid,,0.9417085427135679,ok,0.005133499995281454,-2.0112892373538712e-06,3.164135620181696e-14,False
grid,,0.9507537688442211,ok,0.00588900000002468,-1.992154350317744e-06,2.7200464103316335e-14,False
grid,,0.9597989949748744,ok,0.004622000000381377,-1.9733801208382936e-06,3.530509218307998e-14,False
grid,,0.9688442211055277,ok,0.0051814000034937635,-1.9549564475110556e-06,1.0880185641326534e-14,False
grid,,0.977889447236181,ok,0.004752699998789467,-1.936873602672909e-06,5.484501741648273e-14,False
grid,,0.986934673366834,ok,0.005655100001604296,-1.919122215275594e-06,2.220446049250313e-15,False
grid,,0.9959798994974873,ok,0.004933100004564039,-1.9016932546928709e-06,1.2212453270876722e-15,False
grid,,1.0050251256281406,ok,0.004774199995154049,-1.8845780154006226e-06,7.771561172376096e-15,False
grid,,1.014070351758794,ok,0.0054136999970069155,-1.8677681024782723e-06,3.2085445411667024e-14,False
grid,,1.0231155778894472,ok,0.00470340000174474,-1.8512554178788436e-06,1.354472090042691e-14,False
grid,,1.0321608040201005,ok,0.004624899993359577,-1.8350321474202753e-06,7.549516567451064e-15,False
grid,,1.0412060301507537,ok,0.0051582000014605,-1.8190907484562492e-06,1.9761969838327786e-14,False
grid,,1.050251256281407,ok,0.0049119000032078475,-1.8034239381824087e-06,1.0658141036401503e-14,False
grid,,1.0592964824120603,ok,0.005304699996486306,-1.7880246825432582e-06,2.275957200481571e-14,False
grid,,1.0683417085427136,ok,0.0057962000064435415,-1.7728861857014623e-06,9.103828801926284e-15,False
grid,,1.0773869346733669,ok,0.0050241999997524545,-1.7580018800378878e-06,1.1324274851176597e-14,False
grid,,1.0864321608040202,ok,0.0050208000029670075,-1.7433654166518459e-06,4.440892098500626e-15,False
grid,,1.0954773869346734,ok,0.005389199999626726,-1.7289706563308506e-06,5.218048215738236e-15,False
grid,,1.1045226130653265,ok,0.004743699995742645,-1.7148116609650835e-06,5.551115123125783e-15,False
grid,,1.1135678391959798,ok,0.004710900000645779,-1.7008826853796303e-06,3.6637359812630166e-15,False
grid,,1.122613065326633,ok,0.004982699996617157,-1.687178169561875e-06,1.2101430968414206e-14,False
grid,,1.1316582914572864,ok,0.005927699996391311,-1.6736927312617037e-06,2.1760371282653068e-14,False
grid,,1.1407035175879396,ok,0.00521449999359902,-1.660421158943311e-06,1.1102230246251565e-14,False
grid,,1.149748743718593,ok,0.005159600004844833,-1.6473584050704938e-06,4.218847493575595e-15,False
grid,,1.1587939698492462,ok,0.005839700002979953,-1.634499579705666e-06,2.220446049250313e-15,False
grid,,1.1678391959798995,ok,0.006030999997165054,-1.6218399444067934e-06,3.019806626980426e-14,False
grid,,1.1768844221105528,ok,0.005717000000004191,-1.609374906405335e-06,5.329070518200751e-15,False
grid,,1.185929648241206,ok,0.005554200004553422,-1.5971000130513949e-06,4.6629367034256575e-15,False
grid,,1.1949748743718593,ok,0.006416600001102779,-1.58501094651021e-06,1.5543122344752192e-15,False
grid,,1.2040201005025124,ok,0.005925800003751647,-1.5731035186983872e-06,1.6209256159527285e-14,False
grid,,1.2130653266331657,ok,0.0055328999951598234,-1.5613736664463165e-06,3.530509218307998e-14,False
grid,,1.222110552763819,ok,0.0065411999967182055,-1.5498174468755461e-06,1.4210854715202004e-14,False
grid,,1.2311557788944723,ok,0.006676699995296076,-1.5384310329801127e-06,4.440892098500626e-16,False
grid,,1.2402010050251255,ok,0.0055840999993961304,-1.5272107094008577e-06,1.1102230246251565e-14,False
grid,,1.2492462311557788,ok,0.005883400001039263,-1.5161528683834579e-06,4.440892098500626e-16,False
grid,,1.258291457286432,ok,0.0057769999984884635,-1.5052540059110048e-06,3.141931159689193e-14,False
grid,,1.2673366834170854,ok,0.0059957000048598275,-1.4945107180021e-06,5.773159728050814e-15,False
grid,,1.2763819095477387,ok,0.0054323000003932975,-1.483919697165883e-06,1.8207657603852567e-14,False
grid,,1.285427135678392,ok,0.005300700002408121,-1.4734777290075197e-06,1.0325074129013956e-14,False
grid,,1.2944723618090452,ok,0.0049732999978004955,-1.4631816889756772e-06,1.865174681370263e-14,False
grid,,1.3035175879396983,ok,0.0052474000040092506,-1.4530285392449155e-06,9.547918011776346e-15,False
grid,,1.3125628140703516,ok,0.005320199998095632,-1.4430153257279151e-06,1.0436096431476471e-14,False
grid,,1.3216080402010049,ok,0.005060700001195073,-1.4331391752095939e-06,1.1435297153639112e-14,False
grid,,1.3306532663316581,ok,0.004836500003875699,-1.4233972925986862e-06,1.2212453270876722e-14,False
grid,,1.3396984924623114,ok,0.005395900006988086,-1.413786958290082e-06,2.220446049250313e-14,False
grid,,1.3487437185929647,ok,0.0046255000052042305,-1.4043055256338185e-06,2.7977620220553945e-14,False
grid,,1.357788944723618,ok,0.005269900000712369,-1.3949504185053065e-06,1.687538997430238e-14,False
grid,,1.3668341708542713,ok,0.004818599998543505,-1.3857191289710535e-06,2.3314683517128287e-15,False
grid,,1.3758793969849246,ok,0.005400299996836111,-1.3766092150479359e-06,6.8833827526759706e-15,False
grid,,1.3849246231155778,ok,0.005115499996463768,-1.367618298549065e-06,1.3655743202889425e-14,False
grid,,1.3939698492462311,ok,0.005129999997734558,-1.3587440630141548e-06,2.3314683517128287e-15,False
grid,,1.4030150753768844,ok,0.005262400001811329,-1.349984251719621e-06,2.4646951146678475e-14,False
grid,,1.4120603015075377,ok,0.005119000001286622,-1.3413366657655885e-06,7.771561172376096e-15,False
grid,,1.4211055276381908,ok,0.005103000003146008,-1.3327991622352248e-06,1.5654144647214707e-14,False
grid,,1.430150753768844,ok,0.004787300000316463,-1.3243696524248988e-06,3.3306690738754696e-15,False
grid,,1.4391959798994973,ok,0.005011699999158736,-1.316046100140116e-06,4.6629367034256575e-15,False
grid,,1.4482412060301506,ok,0.00621129999490222,-1.3078265200559445e-06,1.1324274851176597e-14,False
grid,,1.457286432160804,ok,0.007431999998516403,-1.299708976138379e-06,6.439293542825908e-15,False
grid,,1.4663316582914572,ok,0.005753499994170852,-1.2916915801237649e-06,3.4083846855992306e-14,False
grid,,1.4753768844221105,ok,0.005590799999481533,-1.2837724900549426e-06,9.769962616701378e-15,False
grid,,1.4844221105527637,ok,0.005793700001959223,-1.2759499088697526e-06,6.661338147750939e-15,False
grid,,1.493467336683417,ok,0.005608400002529379,-1.2682220830421502e-06,9.992007221626409e-16,False
