sample_id,xi,E_true,alpha_true,u_true_disp_y_tip,u_true_disp_y_x0900,u_true_disp_y_x0800,u_true_disp_y_x0700,u_true_disp_y_x0600,u_true_disp_y_x0500,u_true_disp_y_x0400,u_true_disp_y_x0300,u_true_disp_y_x0200,u_true_disp_y_x0100,u_hat_disp_y_tip,u_hat_disp_y_x0900,u_hat_disp_y_x0800,u_hat_disp_y_x0700,u_hat_disp_y_x0600,u_hat_disp_y_x0500,u_hat_disp_y_x0400,u_hat_disp_y_x0300,u_hat_disp_y_x0200,u_hat_disp_y_x0100,status,valid,law_residual,law_residual_disp_y_tip,law_residual_disp_y_x0900,law_residual_disp_y_x0800,law_residual_disp_y_x0700,law_residual_disp_y_x0600,law_residual_disp_y_x0500,law_residual_disp_y_x0400,law_residual_disp_y_x0300,law_residual_disp_y_x0200,law_residual_disp_y_x0100
836,8.9659271391833728e-01,2.2545050325097040e+11,1.0896592713918338e+00,-1.7382023045252532e-06,-1.4792075237175860e-06,-1.2254532818530153e-06,-9.8206612346332948e-07,-7.5421212987342011e-07,-5.4694381759231852e-07,-3.6528160791266901e-07,-2.1433397696387586e-07,-9.8957644586022151e-08,-2.4345520153100895e-08,-1.7415333221518702e-06,-1.4792521302086758e-06,-1.1641271723790808e-06,-1.0430570706554802e-06,-7.2982828621725791e-07,-5.4590078969437086e-07,-3.5098303848811183e-07,-2.0518969699936664e-07,-1.3014964647290175e-07,-1.6992790117725855e-08,ok,1,-1.848632358303348e-12,-1.712296970879379e-12,-1.7376100558408325e-12,-1.7681411890180243e-12,-1.7900125826031399e-12,-1.8133272661202682e-12,-1.8144374891448933e-12,-1.8109957977685553e-12,-1.8111068200710179e-12,-1.8297585668847205e-12,-1.848632358303348e-12
837,1.2097189163976352e+00,2.3192908438026706e+11,1.1209718916397635e+00,-1.6896483050196493e-06,-1.4378881438109846e-06,-1.1912221351756512e-06,-9.5463362153368245e-07,-7.3314437769890907e-07,-5.3166578592721436e-07,-3.5507802978843957e-07,-2.0834688801317864e-07,-9.6193415466214296e-08,-2.3665465610315789e-08,-1.6734356016933837e-06,-1.4516977079927203e-06,-1.1603080128244347e-06,-9.4534844345393030e-07,-7.5494720131312106e-07,-5.1291525494672116e-07,-3.5503887183832753e-07,-2.3140076369412366e-07,-8.1595137791746608e-08,-2.1231427079046548e-08,ok,1,-4.9960036108132044e-14,-2.1316282072803006e-14,-2.2648549702353193e-14,-3.11972669919669e-14,-3.7192471324942744e-14,-4.9960036108132044e-14,-4.0523140398818214e-14,-2.4868995751603507e-14,-1.3766765505351941e-14,-2.1649348980190553e-14,-2.6645352591003757e-14
838,5.1205156082579728e-01,2.1749434679348575e+11,1.0512051560825797e+00,-1.8017874491210278e-06,-1.5333183852887479e-06,-1.2702815644524043e-06,-1.0179910651692915e-06,-7.8180194908447550e-07,-5.6695155871485564e-07,-3.7864396728646273e-07,-2.2217452399435001e-07,-1.0257761225233678e-07,-2.5236103150933434e-08,-1.7841121991658028e-06,-1.4845342003585771e-06,-1.2774945483742035e-06,-9.6349943680298515e-07,-7.7118267438137051e-07,-6.0848868217377961e-07,-4.2835776776826180e-07,-2.6336384599871651e-07,-1.3335877609050135e-07,-8.2038993795864586e-08,ok,1,-1.5488721416545559e-12,-1.5488721416545559e-12,-1.5367707106861417e-12,-1.5248913243226525e-12,-1.5074608228360376e-12,-1.500688462385824e-12,-1.4824808047819715e-12,-1.4672707493446069e-12,-1.457833853635293e-12,-1.4673817716470694e-12,-1.4741541320972829e-12
839,2.3179107007234032e-01,2.1169575723979672e+11,1.0231791070072340e+00,-1.8511404735584597e-06,-1.5753177341999173e-06,-1.3050760332024208e-06,-1.0458750078288981e-06,-8.0321640100381957e-07,-5.8248101206156096e-07,-3.8901545976159280e-07,-2.2826013898587285e-07,-1.0538733068311413e-07,-2.5927348955812974e-08,-1.8654144329308750e-06,-1.5731507987240498e-06,-1.2590160468411460e-06,-1.0352054583106285e-06,-8.4316048103607337e-07,-5.9800210729161073e-07,-4.0369089283755512e-07,-1.8998204276124930e-07,-1.3396983102291208e-07,-3.0256484218428315e-08,ok,1,-2.2054580384178735e-12,-1.765476653758924e-12,-1.7951196085164156e-12,-1.837197061149709e-12,-1.8820500713445654e-12,-1.9370061110635106e-12,-1.9755308500180035e-12,-2.0153878566020467e-12,-2.0617951790313782e-12,-2.1279644712990375e-12,-2.2054580384178735e-12
840,-7.5072905345107421e-01,1.9136741588409729e+11,9.2492709465489265e-01,-2.0477811360956642e-06,-1.7426586396497605e-06,-1.4437100372106814e-06,-1.1569749256413328e-06,-8.8853948021435514e-07,-6.4435608516608598e-07,-4.3033931326609802e-07,-2.5250747494051396e-07,-1.1658228580666035e-07,-2.8681527339041097e-08,-2.0301520710630010e-06,-1.7909011101440169e-06,-1.4289507130581878e-06,-1.1693493437610442e-06,-9.2577762449285251e-07,-6.5702150093208753e-07,-4.6133750173364717e-07,-2.5742783289269773e-07,-1.9483565262801349e-07,-2.5552931333652083e-08,ok,1,8.745004720367433e-12,7.508216270935009e-12,7.616351993533499e-12,7.738254481637341e-12,7.87636622590071e-12,8.01581023779363e-12,8.177014620969203e-12,8.3322237998118e-12,8.471889856309645e-12,8.591571898364236e-12,8.745004720367433e-12
841,-7.7407999290018559e-01,1.9088428494689517e+11,9.2259200070998149e-01,-2.0529641002999486e-06,-1.7470693343230966e-06,-1.4473640885697360e-06,-1.1599032462113811e-06,-8.9078838671989946e-07,-6.4598695990376399e-07,-4.3142850840329471e-07,-2.5314657507688209e-07,-1.1687735728828637e-07,-2.8754120706961414e-08,-2.0772969420992948e-06,-1.7510642735129627e-06,-1.4560368521311315e-06,-1.1688058939334687e-06,-8.9337280131919008e-07,-6.5444036152245809e-07,-4.6628704044259815e-07,-3.2025660346257951e-07,-1.2675873783301286e-07,-2.7087444567499993e-08,ok,1,-1.5202283876192269e-12,-1.2355672041053367e-12,-1.254996107036277e-12,-1.2864154186331689e-12,-1.3170575741128232e-12,-1.357469692209179e-12,-1.3808953980287697e-12,-1.4033219031261979e-12,-1.4295231665073516e-12,-1.4725998198628076e-12,-1.5202283876192269e-12
842,-2.4632152768177168e-01,2.0180360759226413e+11,9.7536784723182279e-01,-1.9418809652706438e-06,-1.6525377549633160e-06,-1.3690491582385818e-06,-1.0971424366574050e-06,-8.4258902140691068e-07,-6.1103347158708280e-07,-4.0808449023578636e-07,-2.3944915329659281e-07,-1.1055328018450501e-07,-2.7198273786553184e-08,-1.9386331673965119e-06,-1.6827388571489444e-06,-1.3934127445167478e-06,-1.0554143426157445e-06,-8.2043934358549131e-07,-6.4132717689791666e-07,-4.4319266201930431e-07,-2.3529560845963785e-07,-1.0039484959641788e-07,-4.5770879303579948e-08,ok,1,-4.526268249094301e-12,-3.88322707323141e-12,-3.93662880071588e-12,-4.002576048378614e-12,-4.074629522676787e-12,-4.158562383338449e-12,-4.220179761205145e-12,-4.277356246973341e-12,-4.339861803259737e-12,-4.424238753131249e-12,-4.526268249094301e-12
843,-2.4096170948936790e+00,1.5704502230664978e+11,7.5903829051063210e-01,-2.4953263628017372e-06,-2.1235189485008593e-06,-1.7592347407599563e-06,-1.4098332981798551e-06,-1.0827309375430338e-06,-7.8518094439091886e-07,-5.2439052905299691e-07,-3.0769331151485227e-07,-1.4206149577262122e-07,-3.4949912387066916e-08,-2.5346334003890472e-06,-2.1010467199519160e-06,-1.7849614941296875e-06,-1.3402669550756648e-06,-1.1187089900905099e-06,-7.8259603112468890e-07,-5.4756142450219894e-07,-3.4846551512103103e-07,-1.0591767968288758e-07,-1.8409335226337081e-08,ok,1,1.7459367285255212e-12,1.7459367285255212e-12,1.7390533457728452e-12,1.7246204464527182e-12,1.7135182162064666e-12,1.6959766924173891e-12,1.6973089600469393e-12,1.6970869154420143e-12,1.6904255772942633e-12,1.6651124923328098e-12,1.638467139741806e-12
844,4.1307204653282659e-01,2.1544646064276419e+11,1.0413072046532827e+00,-1.8189140036864757e-06,-1.5478930572372238e-06,-1.2823559889565973e-06,-1.0276673893845531e-06,-7.8923322170590997e-07,-5.7234061102009834e-07,-3.8224309690063575e-07,-2.2428636249676671e-07,-1.0355264461494095e-07,-2.5475980222917512e-08,-1.9272414364417886e-06,-1.6142977456360194e-06,-1.2319911390959391e-06,-1.0674604413557986e-06,-8.5339253509118297e-07,-5.3348582531320112e-07,-3.8146633215871203e-07,-2.7993648149380184e-07,-1.6055244348699835e-07,-8.1183550184494777e-08,ok,1,-1.9406698470447736e-13,-1.9118040484045196e-13,-1.9040324872321435e-13,-1.9406698470447736e-13,-1.9095836023552692e-13,-1.9306778398231472e-13,-1.758593271006248e-13,-1.566524687746096e-13,-1.4144241333724494e-13,-1.4166445794216997e-13,-1.3644640972643174e-13
845,-1.2850388525400216e+00,1.8031254614094696e+11,8.7149611474599786e-01,-2.1733295474744343e-06,-1.8495001472340712e-06,-1.5322231592762337e-06,-1.2279084650504792e-06,-9.4301538011451325e-07,-6.8386122632990036e-07,-4.5672319588978892e-07,-2.6798857874639229e-07,-1.2372988596749243e-07,-3.0439977072656259e-08,-2.2220114378791769e-06,-1.8589792129978468e-06,-1.5182422310728960e-06,-1.1936263838039283e-06,-8.8728692399478520e-07,-6.7487165009100888e-07,-4.4481211941557610e-07,-2.7214401880701262e-07,-1.2636559571978742e-07,-2.8916448779260835e-08,ok,1,1.6968648708370893e-12,1.4837020501090592e-12,1.5014656185030617e-12,1.517674874662589e-12,1.5369927552910667e-12,1.5505374761914936e-12,1.588063014423824e-12,1.63069557856943e-12,1.6644463585180347e-12,1.6764367671839864e-12,1.6968648708370893e-12
846,-3.8852035579275512e-01,1.9886151383864789e+11,9.6114796442072448e-01,-1.9706104853654943e-06,-1.6769865329717700e-06,-1.3893038113331513e-06,-1.1133743150498859e-06,-8.5505486182413990e-07,-6.2007352023818416e-07,-4.1412197233298550e-07,-2.4299172845151759e-07,-1.1218888130601944e-07,-2.7600663720478041e-08,-1.9318274266976020e-06,-1.6890012818604058e-06,-1.3918305456971813e-06,-1.1058984566726714e-06,-8.5395762608753516e-07,-5.8272801866391579e-07,-4.0531576145352887e-07,-2.3712036935249769e-07,-5.9018963108906056e-08,-1.6688600341045296e-08,ok,1,-5.042188888637611e-12,-4.570233080869457e-12,-4.615419157971701e-12,-4.670597242295571e-12,-4.722444657545566e-12,-4.780176254826074e-12,-4.818367926873179e-12,-4.855560398198122e-12,-4.900302386090516e-12,-4.965139410728625e-12,-5.042188888637611e-12
847,2.0681656575965607e-01,2.1117903474556729e+11,1.0206816565759655e+00,-1.8556699285071437e-06,-1.5791722934885943e-06,-1.3082693527703191e-06,-1.0484341025047368e-06,-8.0518174753185950e-07,-5.8390625317130877e-07,-3.8996732053321371e-07,-2.2881865630589097e-07,-1.0564519721101636e-07,-2.5990789175902617e-08,-1.8537239358655396e-06,-1.5189075613219468e-06,-1.3649979877998128e-06,-1.0400835205247498e-06,-7.8726129316769468e-07,-5.7845024865740418e-07,-4.0358217363483051e-07,-2.3150343370920871e-07,-7.7623507597948780e-08,-1.3344087504081504e-08,ok,1,1.688205131245013e-12,1.6040502259784262e-12,1.6013856907193258e-12,1.5920598173124745e-12,1.589173237448449e-12,1.5878409698188989e-12,1.6131540547803525e-12,1.6426859872353816e-12,1.666666804567285e-12,1.673994276529811e-12,1.688205131245013e-12
848,1.1475847116538422e+00,2.3064352768411798e+11,1.1147584711653842e+00,-1.6990660359806999e-06,-1.4459026185689541e-06,-1.1978617474254198e-06,-9.5995454103338779e-07,-7.3723076448372051e-07,-5.3462917500530157e-07,-3.5705715724630538e-07,-2.0950816810440425e-07,-9.6729576574030222e-08,-2.3797371751676936e-08,-1.6313603849591477e-06,-1.4223116469992842e-06,-1.1838567582139091e-06,-9.9407634993301972e-07,-7.5691323957992340e-07,-5.9066545955264185e-07,-3.4748687990555986e-07,-1.8682278089030977e-07,-5.7636617427711049e-08,-1.7971335180468899e-08,ok,1,-2.9586333383235797e-12,-2.620015315812907e-12,-2.6498803151753236e-12,-2.690625500179067e-12,-2.7310376182754226e-12,-2.779998453661392e-12,-2.809752430721346e-12,-2.833178136540937e-12,-2.8603786006442533e-12,-2.9061197892588098e-12,-2.9586333383235797e-12
849,-4.2627601300014994e-01,1.9808034929102689e+11,9.5737239869998492e-01,-1.9783819329402096e-06,-1.6836000230660178e-06,-1.3947827742309217e-06,-1.1177651016537676e-06,-8.5842692042307743e-07,-6.2251888876277337e-07,-4.1575513485877652e-07,-2.4395000888940486e-07,-1.1263131780782806e-07,-2.7709511771746605e-08,-2.0293120923660534e-06,-1.6877006273114631e-06,-1.3447881669998217e-06,-1.0731982268804131e-06,-9.0045255539169508e-07,-6.5998281077521645e-07,-4.0691550690550638e-07,-1.8165511538643617e-07,-6.1200219219485473e-08,-2.6073308831946970e-08,ok,1,-3.638200851696638e-13,-8.215650382226158e-14,-9.969802761133906e-14,-1.291189377639057e-13,-1.5865087021893487e-13,-1.9673151996357774e-13,-2.1782575743145571e-13,-2.3792079417717105e-13,-2.6489921367556235e-13,-3.113065361048939e-13,-3.638200851696638e-13
850,1.1214027861480877e+00,2.3010182364540393e+11,1.1121402786148087e+00,-1.7030659648845557e-06,-1.4493065519969357e-06,-1.2006817448386808e-06,-9.6221445903176873e-07,-7.3896634778731399e-07,-5.3588779512054678e-07,-3.5789773860888767e-07,-2.1000139070992488e-07,-9.6957296639649915e-08,-2.3853395351167259e-08,-1.6788957398395355e-06,-1.4845522983766913e-06,-1.2071642295212090e-06,-8.9341947002404017e-07,-7.5501736977070054e-07,-5.6582756916365365e-07,-3.4049782398761866e-07,-2.6910737844918954e-07,-1.0102847329873921e-07,-7.2897242784442770e-08,ok,1,1.199040866595169e-12,1.199040866595169e-12,1.1883827255587676e-12,1.1648459974367142e-12,1.1390888232654106e-12,1.1031175972675555e-12,1.0826894936144527e-12,1.0578204978628492e-12,1.0238476733093194e-12,9.705569681273118e-13,9.110490140074035e-13
851,7.6739174209374517e-01,2.2277733514391959e+11,1.0767391742093746e+00,-1.7590594844559905e-06,-1.4969569521913068e-06,-1.2401578415752530e-06,-9.9385021199404975e-07,-7.6326213404015363e-07,-5.5350675079388438e-07,-3.6966472499961251e-07,-2.1690583083330378e-07,-1.0014506528684956e-07,-2.4637648919130756e-08,-1.7188834058979917e-06,-1.5698219635245636e-06,-1.2274289804327580e-06,-1.0042046519114069e-06,-7.6713136362118049e-07,-5.7829660433315553e-07,-3.4958792166510766e-07,-2.1722494773494096e-07,-8.6859563261587545e-08,-4.4232566929940159e-08,ok,1,-3.273048498897424e-12,-2.917333041807524e-12,-2.9620750296999176e-12,-3.0189184485607257e-12,-3.069544618483633e-12,-3.1202818107090025e-12,-3.144484672645831e-12,-3.1629143748546085e-12,-3.1865621252791243e-12,-3.226752198770555e-12,-3.273048498897424e-12
